"state","State_name","Population","date","category","count","grade"
"AZ","Arizona *",7278717,2020-03-07,"posNeg",49,"B"
"CA","California *",39512223,2020-03-07,"posNeg",531,"B"
"CO","Colorado ",5758736,2020-03-07,"posNeg",63,"A"
"CT","Connecticut ",3565287,2020-03-07,"posNeg",0,"A"
"DC","District of Columbia ",705749,2020-03-07,"posNeg",8,"A"
"DE","Delaware ",973764,2020-03-07,"posNeg",10,"A"
"FL","Florida ",21477737,2020-03-07,"posNeg",114,"A"
"GA","Georgia ",10617423,2020-03-07,"posNeg",6,"A"
"HI","Hawaii ",1415872,2020-03-07,"posNeg",1,"A"
"IA","Iowa ",3155070,2020-03-07,"posNeg",15,"A"
"ID","Idaho ",1787065,2020-03-07,"posNeg",27,"A"
"IL","Illinois ",16980127,2020-03-07,"posNeg",197,"A"
"IN","Indiana *",6732219,2020-03-07,"posNeg",1,"B"
"KS","Kansas *",2913314,2020-03-07,"posNeg",11,"B"
"KY","Kentucky ",4467673,2020-03-07,"posNeg",10,"A"
"LA","Louisiana ",4648794,2020-03-07,"posNeg",0,"A"
"MA","Massachusetts *",6892503,2020-03-07,"posNeg",13,"B"
"MD","Maryland ",6045680,2020-03-07,"posNeg",44,"A"
"ME","Maine ",1344212,2020-03-07,"posNeg",1,"A"
"MI","Michigan *",9986857,2020-03-07,"posNeg",146,"B"
"MN","Minnesota ",5639632,2020-03-07,"posNeg",49,"A"
"MO","Missouri ",6840439,2020-03-07,"posNeg",0,"A"
"MS","Mississippi ",2976149,2020-03-07,"posNeg",0,"A"
"MT","Montana ",1068778,2020-03-07,"posNeg",11,"A"
"NC","North Carolina ",10488084,2020-03-07,"posNeg",2,"A"
"ND","North Dakota *",762062,2020-03-07,"posNeg",0,"B"
"NE","Nebraska ",1934408,2020-03-07,"posNeg",18,"A"
"NH","New Hampshire *",1359711,2020-03-07,"posNeg",22,"B"
"NJ","New Jersey ",8882190,2020-03-07,"posNeg",4,"A"
"NM","New Mexico ",2096829,2020-03-07,"posNeg",48,"A"
"NV","Nevada ",3080156,2020-03-07,"posNeg",15,"A"
"NY","New York ",19453561,2020-03-07,"posNeg",168,"A"
"OH","Ohio *",11689100,2020-03-07,"posNeg",9,"B"
"OK","Oklahoma *",3956971,2020-03-07,"posNeg",1,"B"
"OR","Oregon ",4217737,2020-03-07,"posNeg",84,"A"
"PA","Pennsylvania ",12801989,2020-03-07,"posNeg",4,"A"
"RI","Rhode Island *",1059361,2020-03-07,"posNeg",32,"B"
"SC","South Carolina *",5148714,2020-03-07,"posNeg",10,"B"
"SD","South Dakota ",884659,2020-03-07,"posNeg",5,"A"
"TN","Tennessee ",6829174,2020-03-07,"posNeg",1,"A"
"TX","Texas ",28995881,2020-03-07,"posNeg",8,"A"
"UT","Utah ",3205958,2020-03-07,"posNeg",1,"A"
"VA","Virginia ",8535519,2020-03-07,"posNeg",31,"A"
"VT","Vermont ",623989,2020-03-07,"posNeg",16,"A"
"WI","Wisconsin ",5822434,2020-03-07,"posNeg",32,"A"
"WV","West Virginia *",1792147,2020-03-07,"posNeg",2,"B"
"WY","Wyoming ",578759,2020-03-07,"posNeg",0,"A"
"AK","Alaska ",731545,2020-03-06,"posNeg",8,"A"
"AR","Arkansas ",3017804,2020-03-06,"posNeg",6,"A"
"AZ","Arizona *",7278717,2020-03-06,"posNeg",36,"B"
"CA","California *",39512223,2020-03-06,"posNeg",522,"B"
"CO","Colorado ",5758736,2020-03-06,"posNeg",48,"A"
"DC","District of Columbia ",705749,2020-03-06,"posNeg",8,"A"
"DE","Delaware ",973764,2020-03-06,"posNeg",10,"A"
"FL","Florida ",21477737,2020-03-06,"posNeg",64,"A"
"GA","Georgia ",10617423,2020-03-06,"posNeg",2,"A"
"IA","Iowa ",3155070,2020-03-06,"posNeg",15,"A"
"IL","Illinois ",16980127,2020-03-06,"posNeg",185,"A"
"IN","Indiana *",6732219,2020-03-06,"posNeg",1,"B"
"KS","Kansas *",2913314,2020-03-06,"posNeg",4,"B"
"KY","Kentucky ",4467673,2020-03-06,"posNeg",7,"A"
"MA","Massachusetts *",6892503,2020-03-06,"posNeg",8,"B"
"MD","Maryland ",6045680,2020-03-06,"posNeg",29,"A"
"MI","Michigan *",9986857,2020-03-06,"posNeg",106,"B"
"MN","Minnesota ",5639632,2020-03-06,"posNeg",36,"A"
"NC","North Carolina ",10488084,2020-03-06,"posNeg",2,"A"
"NE","Nebraska ",1934408,2020-03-06,"posNeg",17,"A"
"NH","New Hampshire *",1359711,2020-03-06,"posNeg",22,"B"
"NJ","New Jersey ",8882190,2020-03-06,"posNeg",1,"A"
"NM","New Mexico ",2096829,2020-03-06,"posNeg",16,"A"
"NV","Nevada ",3080156,2020-03-06,"posNeg",15,"A"
"NY","New York ",19453561,2020-03-06,"posNeg",125,"A"
"OH","Ohio *",11689100,2020-03-06,"posNeg",8,"B"
"OR","Oregon ",4217737,2020-03-06,"posNeg",67,"A"
"PA","Pennsylvania ",12801989,2020-03-06,"posNeg",2,"A"
"RI","Rhode Island *",1059361,2020-03-06,"posNeg",20,"B"
"SC","South Carolina *",5148714,2020-03-06,"posNeg",5,"B"
"TN","Tennessee ",6829174,2020-03-06,"posNeg",1,"A"
"TX","Texas ",28995881,2020-03-06,"posNeg",5,"A"
"VA","Virginia ",8535519,2020-03-06,"posNeg",21,"A"
"VT","Vermont ",623989,2020-03-06,"posNeg",8,"A"
"WI","Wisconsin ",5822434,2020-03-06,"posNeg",32,"A"
"WV","West Virginia *",1792147,2020-03-06,"posNeg",1,"B"
"AZ","Arizona *",7278717,2020-03-05,"posNeg",30,"B"
"CA","California *",39512223,2020-03-05,"posNeg",515,"B"
"CO","Colorado ",5758736,2020-03-05,"posNeg",19,"A"
"DC","District of Columbia ",705749,2020-03-05,"posNeg",6,"A"
"FL","Florida ",21477737,2020-03-05,"posNeg",40,"A"
"GA","Georgia ",10617423,2020-03-05,"posNeg",2,"A"
"IL","Illinois ",16980127,2020-03-05,"posNeg",170,"A"
"MA","Massachusetts *",6892503,2020-03-05,"posNeg",2,"B"
"MD","Maryland ",6045680,2020-03-05,"posNeg",17,"A"
"MI","Michigan *",9986857,2020-03-05,"posNeg",80,"B"
"NC","North Carolina ",10488084,2020-03-05,"posNeg",1,"A"
"NE","Nebraska ",1934408,2020-03-05,"posNeg",17,"A"
"NH","New Hampshire *",1359711,2020-03-05,"posNeg",18,"B"
"NJ","New Jersey ",8882190,2020-03-05,"posNeg",1,"A"
"NV","Nevada ",3080156,2020-03-05,"posNeg",15,"A"
"NY","New York ",19453561,2020-03-05,"posNeg",98,"A"
"OH","Ohio *",11689100,2020-03-05,"posNeg",7,"B"
"OR","Oregon ",4217737,2020-03-05,"posNeg",48,"A"
"RI","Rhode Island *",1059361,2020-03-05,"posNeg",19,"B"
"SC","South Carolina *",5148714,2020-03-05,"posNeg",5,"B"
"TN","Tennessee ",6829174,2020-03-05,"posNeg",1,"A"
"TX","Texas ",28995881,2020-03-05,"posNeg",1,"A"
"VA","Virginia ",8535519,2020-03-05,"posNeg",18,"A"
"WI","Wisconsin ",5822434,2020-03-05,"posNeg",20,"A"
"AZ","Arizona *",7278717,2020-03-04,"posNeg",29,"B"
"CA","California *",39512223,2020-03-04,"posNeg",515,"B"
"FL","Florida ",21477737,2020-03-04,"posNeg",26,"A"
"GA","Georgia ",10617423,2020-03-04,"posNeg",2,"A"
"IL","Illinois ",16980127,2020-03-04,"posNeg",128,"A"
"MA","Massachusetts *",6892503,2020-03-04,"posNeg",2,"B"
"MI","Michigan *",9986857,2020-03-04,"posNeg",52,"B"
"NC","North Carolina ",10488084,2020-03-04,"posNeg",1,"A"
"NH","New Hampshire *",1359711,2020-03-04,"posNeg",12,"B"
"NY","New York ",19453561,2020-03-04,"posNeg",54,"A"
"OR","Oregon ",4217737,2020-03-04,"posNeg",32,"A"
"RI","Rhode Island *",1059361,2020-03-04,"posNeg",13,"B"
"SC","South Carolina *",5148714,2020-03-04,"posNeg",5,"B"
"TX","Texas ",28995881,2020-03-04,"posNeg",1,"A"
"WI","Wisconsin ",5822434,2020-03-04,"posNeg",20,"A"
"MI","Michigan *",9986857,2020-03-03,"posNeg",34,"B"
"RI","Rhode Island *",1059361,2020-03-03,"posNeg",8,"B"
"MI","Michigan *",9986857,2020-03-02,"posNeg",18,"B"
"RI","Rhode Island *",1059361,2020-03-02,"posNeg",1,"B"
"MI","Michigan *",9986857,2020-03-01,"posNeg",9,"B"
"RI","Rhode Island *",1059361,2020-03-01,"posNeg",1,"B"
"AK","Alaska ",731545,2020-04-19,"positive",319,"A"
"AL","Alabama *",4903185,2020-04-19,"positive",4837,"B"
"AR","Arkansas ",3017804,2020-04-19,"positive",1781,"A"
"AZ","Arizona *",7278717,2020-04-19,"positive",4929,"B"
"CA","California *",39512223,2020-04-19,"positive",30333,"B"
"CO","Colorado ",5758736,2020-04-19,"positive",9433,"A"
"CT","Connecticut ",3565287,2020-04-19,"positive",17550,"A"
"DC","District of Columbia ",705749,2020-04-19,"positive",2793,"A"
"DE","Delaware ",973764,2020-04-19,"positive",2538,"A"
"FL","Florida ",21477737,2020-04-19,"positive",25996,"A"
"GA","Georgia ",10617423,2020-04-19,"positive",18301,"A"
"HI","Hawaii ",1415872,2020-04-19,"positive",574,"A"
"IA","Iowa ",3155070,2020-04-19,"positive",2902,"A"
"ID","Idaho ",1787065,2020-04-19,"positive",1668,"A"
"IL","Illinois ",16980127,2020-04-19,"positive",30357,"A"
"IN","Indiana *",6732219,2020-04-19,"positive",11210,"B"
"KS","Kansas *",2913314,2020-04-19,"positive",1849,"B"
"KY","Kentucky ",4467673,2020-04-19,"positive",2707,"A"
"LA","Louisiana ",4648794,2020-04-19,"positive",23928,"A"
"MA","Massachusetts *",6892503,2020-04-19,"positive",38077,"B"
"MD","Maryland ",6045680,2020-04-19,"positive",12830,"A"
"ME","Maine ",1344212,2020-04-19,"positive",867,"A"
"MI","Michigan *",9986857,2020-04-19,"positive",31424,"B"
"MN","Minnesota ",5639632,2020-04-19,"positive",2356,"A"
"MO","Missouri ",6840439,2020-04-19,"positive",5667,"A"
"MS","Mississippi ",2976149,2020-04-19,"positive",4274,"A"
"MT","Montana ",1068778,2020-04-19,"positive",433,"A"
"NC","North Carolina ",10488084,2020-04-19,"positive",6493,"A"
"ND","North Dakota *",762062,2020-04-19,"positive",585,"B"
"NE","Nebraska ",1934408,2020-04-19,"positive",1287,"A"
"NH","New Hampshire *",1359711,2020-04-19,"positive",1342,"B"
"NJ","New Jersey ",8882190,2020-04-19,"positive",85301,"A"
"NM","New Mexico ",2096829,2020-04-19,"positive",1798,"A"
"NV","Nevada ",3080156,2020-04-19,"positive",3728,"A"
"NY","New York ",19453561,2020-04-19,"positive",242786,"A"
"OH","Ohio *",11689100,2020-04-19,"positive",11292,"B"
"OK","Oklahoma *",3956971,2020-04-19,"positive",2599,"B"
"OR","Oregon ",4217737,2020-04-19,"positive",1910,"A"
"PA","Pennsylvania ",12801989,2020-04-19,"positive",32284,"A"
"PR","Puerto Rico ",2933408,2020-04-19,"positive",1213,"A"
"RI","Rhode Island *",1059361,2020-04-19,"positive",4706,"B"
"SC","South Carolina *",5148714,2020-04-19,"positive",4377,"B"
"SD","South Dakota ",884659,2020-04-19,"positive",1635,"A"
"TN","Tennessee ",6829174,2020-04-19,"positive",7070,"A"
"TX","Texas ",28995881,2020-04-19,"positive",18923,"A"
"UT","Utah ",3205958,2020-04-19,"positive",3069,"A"
"VA","Virginia ",8535519,2020-04-19,"positive",8537,"A"
"VT","Vermont ",623989,2020-04-19,"positive",812,"A"
"WI","Wisconsin ",5822434,2020-04-19,"positive",4346,"A"
"WV","West Virginia *",1792147,2020-04-19,"positive",863,"B"
"WY","Wyoming ",578759,2020-04-19,"positive",309,"A"
"AK","Alaska ",731545,2020-04-18,"positive",314,"A"
"AL","Alabama *",4903185,2020-04-18,"positive",4655,"B"
"AR","Arkansas ",3017804,2020-04-18,"positive",1739,"A"
"AZ","Arizona *",7278717,2020-04-18,"positive",4719,"B"
"CA","California *",39512223,2020-04-18,"positive",28963,"B"
"CO","Colorado ",5758736,2020-04-18,"positive",9047,"A"
"CT","Connecticut ",3565287,2020-04-18,"positive",16809,"A"
"DC","District of Columbia ",705749,2020-04-18,"positive",2666,"A"
"DE","Delaware ",973764,2020-04-18,"positive",2323,"A"
"FL","Florida ",21477737,2020-04-18,"positive",25269,"A"
"GA","Georgia ",10617423,2020-04-18,"positive",17669,"A"
"HI","Hawaii ",1415872,2020-04-18,"positive",553,"A"
"IA","Iowa ",3155070,2020-04-18,"positive",2513,"A"
"ID","Idaho ",1787065,2020-04-18,"positive",1655,"A"
"IL","Illinois ",16980127,2020-04-18,"positive",29160,"A"
"IN","Indiana *",6732219,2020-04-18,"positive",10641,"B"
"KS","Kansas *",2913314,2020-04-18,"positive",1790,"B"
"KY","Kentucky ",4467673,2020-04-18,"positive",2522,"A"
"LA","Louisiana ",4648794,2020-04-18,"positive",23580,"A"
"MA","Massachusetts *",6892503,2020-04-18,"positive",36372,"B"
"MD","Maryland ",6045680,2020-04-18,"positive",12308,"A"
"ME","Maine ",1344212,2020-04-18,"positive",847,"A"
"MI","Michigan *",9986857,2020-04-18,"positive",30791,"B"
"MN","Minnesota ",5639632,2020-04-18,"positive",2213,"A"
"MO","Missouri ",6840439,2020-04-18,"positive",5517,"A"
"MS","Mississippi ",2976149,2020-04-18,"positive",3974,"A"
"MT","Montana ",1068778,2020-04-18,"positive",426,"A"
"NC","North Carolina ",10488084,2020-04-18,"positive",6140,"A"
"ND","North Dakota *",762062,2020-04-18,"positive",528,"B"
"NE","Nebraska ",1934408,2020-04-18,"positive",1138,"A"
"NH","New Hampshire *",1359711,2020-04-18,"positive",1287,"B"
"NJ","New Jersey ",8882190,2020-04-18,"positive",81420,"A"
"NM","New Mexico ",2096829,2020-04-18,"positive",1711,"A"
"NV","Nevada ",3080156,2020-04-18,"positive",3626,"A"
"NY","New York ",19453561,2020-04-18,"positive",236732,"A"
"OH","Ohio *",11689100,2020-04-18,"positive",9939,"B"
"OK","Oklahoma *",3956971,2020-04-18,"positive",2570,"B"
"OR","Oregon ",4217737,2020-04-18,"positive",1844,"A"
"PA","Pennsylvania ",12801989,2020-04-18,"positive",31069,"A"
"PR","Puerto Rico ",2933408,2020-04-18,"positive",1118,"A"
"RI","Rhode Island *",1059361,2020-04-18,"positive",4491,"B"
"SC","South Carolina *",5148714,2020-04-18,"positive",4246,"B"
"SD","South Dakota ",884659,2020-04-18,"positive",1542,"A"
"TN","Tennessee ",6829174,2020-04-18,"positive",6762,"A"
"TX","Texas ",28995881,2020-04-18,"positive",18260,"A"
"UT","Utah ",3205958,2020-04-18,"positive",2931,"A"
"VA","Virginia ",8535519,2020-04-18,"positive",8053,"A"
"VT","Vermont ",623989,2020-04-18,"positive",803,"A"
"WI","Wisconsin ",5822434,2020-04-18,"positive",4199,"A"
"WV","West Virginia *",1792147,2020-04-18,"positive",785,"B"
"WY","Wyoming ",578759,2020-04-18,"positive",305,"A"
"AK","Alaska ",731545,2020-04-17,"positive",309,"A"
"AL","Alabama *",4903185,2020-04-17,"positive",4530,"B"
"AR","Arkansas ",3017804,2020-04-17,"positive",1695,"A"
"AZ","Arizona *",7278717,2020-04-17,"positive",4507,"B"
"CA","California *",39512223,2020-04-17,"positive",27528,"B"
"CO","Colorado ",5758736,2020-04-17,"positive",8675,"A"
"CT","Connecticut ",3565287,2020-04-17,"positive",16809,"A"
"DC","District of Columbia ",705749,2020-04-17,"positive",2476,"A"
"DE","Delaware ",973764,2020-04-17,"positive",2323,"A"
"FL","Florida ",21477737,2020-04-17,"positive",24119,"A"
"GA","Georgia ",10617423,2020-04-17,"positive",17194,"A"
"HI","Hawaii ",1415872,2020-04-17,"positive",541,"A"
"IA","Iowa ",3155070,2020-04-17,"positive",2332,"A"
"ID","Idaho ",1787065,2020-04-17,"positive",1609,"A"
"IL","Illinois ",16980127,2020-04-17,"positive",27575,"A"
"IN","Indiana *",6732219,2020-04-17,"positive",10154,"B"
"KS","Kansas *",2913314,2020-04-17,"positive",1705,"B"
"KY","Kentucky ",4467673,2020-04-17,"positive",2429,"A"
"LA","Louisiana ",4648794,2020-04-17,"positive",23118,"A"
"MA","Massachusetts *",6892503,2020-04-17,"positive",34402,"B"
"MD","Maryland ",6045680,2020-04-17,"positive",11572,"A"
"ME","Maine ",1344212,2020-04-17,"positive",827,"A"
"MI","Michigan *",9986857,2020-04-17,"positive",30023,"B"
"MN","Minnesota ",5639632,2020-04-17,"positive",2071,"A"
"MO","Missouri ",6840439,2020-04-17,"positive",5283,"A"
"MS","Mississippi ",2976149,2020-04-17,"positive",3793,"A"
"MT","Montana ",1068778,2020-04-17,"positive",422,"A"
"NC","North Carolina ",10488084,2020-04-17,"positive",5859,"A"
"ND","North Dakota *",762062,2020-04-17,"positive",439,"B"
"NE","Nebraska ",1934408,2020-04-17,"positive",1066,"A"
"NH","New Hampshire *",1359711,2020-04-17,"positive",1287,"B"
"NJ","New Jersey ",8882190,2020-04-17,"positive",78467,"A"
"NM","New Mexico ",2096829,2020-04-17,"positive",1597,"A"
"NV","Nevada ",3080156,2020-04-17,"positive",3524,"A"
"NY","New York ",19453561,2020-04-17,"positive",229642,"A"
"OH","Ohio *",11689100,2020-04-17,"positive",8858,"B"
"OK","Oklahoma *",3956971,2020-04-17,"positive",2465,"B"
"OR","Oregon ",4217737,2020-04-17,"positive",1785,"A"
"PA","Pennsylvania ",12801989,2020-04-17,"positive",29441,"A"
"PR","Puerto Rico ",2933408,2020-04-17,"positive",1068,"A"
"RI","Rhode Island *",1059361,2020-04-17,"positive",4177,"B"
"SC","South Carolina *",5148714,2020-04-17,"positive",3931,"B"
"SD","South Dakota ",884659,2020-04-17,"positive",1411,"A"
"TN","Tennessee ",6829174,2020-04-17,"positive",6589,"A"
"TX","Texas ",28995881,2020-04-17,"positive",17371,"A"
"UT","Utah ",3205958,2020-04-17,"positive",2805,"A"
"VA","Virginia ",8535519,2020-04-17,"positive",7491,"A"
"VT","Vermont ",623989,2020-04-17,"positive",779,"A"
"WI","Wisconsin ",5822434,2020-04-17,"positive",4045,"A"
"WV","West Virginia *",1792147,2020-04-17,"positive",754,"B"
"WY","Wyoming ",578759,2020-04-17,"positive",296,"A"
"AK","Alaska ",731545,2020-04-16,"positive",300,"A"
"AL","Alabama *",4903185,2020-04-16,"positive",4345,"B"
"AR","Arkansas ",3017804,2020-04-16,"positive",1620,"A"
"AZ","Arizona *",7278717,2020-04-16,"positive",4234,"B"
"CA","California *",39512223,2020-04-16,"positive",26182,"B"
"CO","Colorado ",5758736,2020-04-16,"positive",8280,"A"
"CT","Connecticut ",3565287,2020-04-16,"positive",15884,"A"
"DC","District of Columbia ",705749,2020-04-16,"positive",2350,"A"
"DE","Delaware ",973764,2020-04-16,"positive",2075,"A"
"FL","Florida ",21477737,2020-04-16,"positive",22897,"A"
"GA","Georgia ",10617423,2020-04-16,"positive",15669,"A"
"HI","Hawaii ",1415872,2020-04-16,"positive",530,"A"
"IA","Iowa ",3155070,2020-04-16,"positive",2141,"A"
"ID","Idaho ",1787065,2020-04-16,"positive",1587,"A"
"IL","Illinois ",16980127,2020-04-16,"positive",25733,"A"
"IN","Indiana *",6732219,2020-04-16,"positive",9542,"B"
"KS","Kansas *",2913314,2020-04-16,"positive",1588,"B"
"KY","Kentucky ",4467673,2020-04-16,"positive",2291,"A"
"LA","Louisiana ",4648794,2020-04-16,"positive",22532,"A"
"MA","Massachusetts *",6892503,2020-04-16,"positive",32181,"B"
"MD","Maryland ",6045680,2020-04-16,"positive",10784,"A"
"ME","Maine ",1344212,2020-04-16,"positive",796,"A"
"MI","Michigan *",9986857,2020-04-16,"positive",29263,"B"
"MN","Minnesota ",5639632,2020-04-16,"positive",1912,"A"
"MO","Missouri ",6840439,2020-04-16,"positive",5111,"A"
"MS","Mississippi ",2976149,2020-04-16,"positive",3624,"A"
"MT","Montana ",1068778,2020-04-16,"positive",415,"A"
"NC","North Carolina ",10488084,2020-04-16,"positive",5465,"A"
"ND","North Dakota *",762062,2020-04-16,"positive",393,"B"
"NE","Nebraska ",1934408,2020-04-16,"positive",952,"A"
"NH","New Hampshire *",1359711,2020-04-16,"positive",1139,"B"
"NJ","New Jersey ",8882190,2020-04-16,"positive",75317,"A"
"NM","New Mexico ",2096829,2020-04-16,"positive",1484,"A"
"NV","Nevada ",3080156,2020-04-16,"positive",3321,"A"
"NY","New York ",19453561,2020-04-16,"positive",222284,"A"
"OH","Ohio *",11689100,2020-04-16,"positive",8414,"B"
"OK","Oklahoma *",3956971,2020-04-16,"positive",2357,"B"
"OR","Oregon ",4217737,2020-04-16,"positive",1736,"A"
"PA","Pennsylvania ",12801989,2020-04-16,"positive",27735,"A"
"PR","Puerto Rico ",2933408,2020-04-16,"positive",1043,"A"
"RI","Rhode Island *",1059361,2020-04-16,"positive",3838,"B"
"SC","South Carolina *",5148714,2020-04-16,"positive",3656,"B"
"SD","South Dakota ",884659,2020-04-16,"positive",1311,"A"
"TN","Tennessee ",6829174,2020-04-16,"positive",6262,"A"
"TX","Texas ",28995881,2020-04-16,"positive",16455,"A"
"UT","Utah ",3205958,2020-04-16,"positive",2683,"A"
"VA","Virginia ",8535519,2020-04-16,"positive",6889,"A"
"VT","Vermont ",623989,2020-04-16,"positive",768,"A"
"WI","Wisconsin ",5822434,2020-04-16,"positive",3875,"A"
"WV","West Virginia *",1792147,2020-04-16,"positive",739,"B"
"WY","Wyoming ",578759,2020-04-16,"positive",296,"A"
"AK","Alaska ",731545,2020-04-15,"positive",293,"A"
"AL","Alabama *",4903185,2020-04-15,"positive",4113,"B"
"AR","Arkansas ",3017804,2020-04-15,"positive",1569,"A"
"AZ","Arizona *",7278717,2020-04-15,"positive",3962,"B"
"CA","California *",39512223,2020-04-15,"positive",24424,"B"
"CO","Colorado ",5758736,2020-04-15,"positive",7941,"A"
"CT","Connecticut ",3565287,2020-04-15,"positive",14755,"A"
"DC","District of Columbia ",705749,2020-04-15,"positive",2197,"A"
"DE","Delaware ",973764,2020-04-15,"positive",2014,"A"
"FL","Florida ",21477737,2020-04-15,"positive",22511,"A"
"GA","Georgia ",10617423,2020-04-15,"positive",14987,"A"
"HI","Hawaii ",1415872,2020-04-15,"positive",517,"A"
"IA","Iowa ",3155070,2020-04-15,"positive",1995,"A"
"ID","Idaho ",1787065,2020-04-15,"positive",1464,"A"
"IL","Illinois ",16980127,2020-04-15,"positive",24593,"A"
"IN","Indiana *",6732219,2020-04-15,"positive",8955,"B"
"KS","Kansas *",2913314,2020-04-15,"positive",1494,"B"
"KY","Kentucky ",4467673,2020-04-15,"positive",2210,"A"
"LA","Louisiana ",4648794,2020-04-15,"positive",21951,"A"
"MA","Massachusetts *",6892503,2020-04-15,"positive",29918,"B"
"MD","Maryland ",6045680,2020-04-15,"positive",10032,"A"
"ME","Maine ",1344212,2020-04-15,"positive",770,"A"
"MI","Michigan *",9986857,2020-04-15,"positive",28059,"B"
"MN","Minnesota ",5639632,2020-04-15,"positive",1809,"A"
"MO","Missouri ",6840439,2020-04-15,"positive",4895,"A"
"MS","Mississippi ",2976149,2020-04-15,"positive",3360,"A"
"MT","Montana ",1068778,2020-04-15,"positive",404,"A"
"NC","North Carolina ",10488084,2020-04-15,"positive",5123,"A"
"ND","North Dakota *",762062,2020-04-15,"positive",365,"B"
"NE","Nebraska ",1934408,2020-04-15,"positive",901,"A"
"NH","New Hampshire *",1359711,2020-04-15,"positive",1139,"B"
"NJ","New Jersey ",8882190,2020-04-15,"positive",71030,"A"
"NM","New Mexico ",2096829,2020-04-15,"positive",1407,"A"
"NV","Nevada ",3080156,2020-04-15,"positive",3211,"A"
"NY","New York ",19453561,2020-04-15,"positive",213779,"A"
"OH","Ohio *",11689100,2020-04-15,"positive",7791,"B"
"OK","Oklahoma *",3956971,2020-04-15,"positive",2263,"B"
"OR","Oregon ",4217737,2020-04-15,"positive",1663,"A"
"PA","Pennsylvania ",12801989,2020-04-15,"positive",26490,"A"
"PR","Puerto Rico ",2933408,2020-04-15,"positive",974,"A"
"RI","Rhode Island *",1059361,2020-04-15,"positive",3529,"B"
"SC","South Carolina *",5148714,2020-04-15,"positive",3656,"B"
"SD","South Dakota ",884659,2020-04-15,"positive",1168,"A"
"TN","Tennessee ",6829174,2020-04-15,"positive",6079,"A"
"TX","Texas ",28995881,2020-04-15,"positive",15492,"A"
"UT","Utah ",3205958,2020-04-15,"positive",2542,"A"
"VA","Virginia ",8535519,2020-04-15,"positive",6500,"A"
"VT","Vermont ",623989,2020-04-15,"positive",759,"A"
"WI","Wisconsin ",5822434,2020-04-15,"positive",3721,"A"
"WV","West Virginia *",1792147,2020-04-15,"positive",702,"B"
"WY","Wyoming ",578759,2020-04-15,"positive",287,"A"
"AK","Alaska ",731545,2020-04-14,"positive",285,"A"
"AL","Alabama *",4903185,2020-04-14,"positive",3876,"B"
"AR","Arkansas ",3017804,2020-04-14,"positive",1480,"A"
"AZ","Arizona *",7278717,2020-04-14,"positive",3806,"B"
"CA","California *",39512223,2020-04-14,"positive",23338,"B"
"CO","Colorado ",5758736,2020-04-14,"positive",7691,"A"
"CT","Connecticut ",3565287,2020-04-14,"positive",13989,"A"
"DC","District of Columbia ",705749,2020-04-14,"positive",2058,"A"
"DE","Delaware ",973764,2020-04-14,"positive",1761,"A"
"FL","Florida ",21477737,2020-04-14,"positive",21367,"A"
"GA","Georgia ",10617423,2020-04-14,"positive",14223,"A"
"HI","Hawaii ",1415872,2020-04-14,"positive",504,"A"
"IA","Iowa ",3155070,2020-04-14,"positive",1899,"A"
"ID","Idaho ",1787065,2020-04-14,"positive",1453,"A"
"IL","Illinois ",16980127,2020-04-14,"positive",23247,"A"
"IN","Indiana *",6732219,2020-04-14,"positive",8527,"B"
"KS","Kansas *",2913314,2020-04-14,"positive",1426,"B"
"KY","Kentucky ",4467673,2020-04-14,"positive",2048,"A"
"LA","Louisiana ",4648794,2020-04-14,"positive",21518,"A"
"MA","Massachusetts *",6892503,2020-04-14,"positive",28163,"B"
"MD","Maryland ",6045680,2020-04-14,"positive",9472,"A"
"ME","Maine ",1344212,2020-04-14,"positive",734,"A"
"MI","Michigan *",9986857,2020-04-14,"positive",27001,"B"
"MN","Minnesota ",5639632,2020-04-14,"positive",1695,"A"
"MO","Missouri ",6840439,2020-04-14,"positive",4686,"A"
